Price,Open,High,Low,Vol.,Change %
49169.7,47934.2,50515.8,47044.4,141370.0,2.57
52079.2,49161.3,52577.7,49018.1,140030.0,5.92
51582.2,52094.5,52524.0,50941.6,94350.0,-0.95
55906.6,51590.1,56238.5,50816.8,139430.0,8.38
55923.7,55922.0,57523.8,54124.1,127850.0,0.03
57433.8,55907.6,58335.1,55502.7,87260.0,2.70
54111.8,57437.6,57480.8,48353.8,244950.0,-5.78
48911.2,54114.1,54115.0,45093.8,315070.0,-9.61
49697.5,48911.1,51311.8,47031.7,153750.0,1.61
46928.5,49695.9,52013.8,46773.7,83220.0,-5.57
46345.6,46928.5,48413.9,44248.2,189410.0,-1.24
46136.7,46333.1,48335.1,45059.4,98750.0,-0.45
45164.0,46136.0,46582.0,43100.6,135080.0,-2.11
49595.5,45160.5,49774.0,45008.8,137520.0,9.81
48424.2,49595.6,50191.9,47100.6,102100.0,-2.36
50395.1,48422.2,52567.9,48159.2,44930.0,4.07
48428.0,50388.0,51757.7,47521.8,9560.0,-3.90
48792.5,48363.6,49429.4,46370.1,113640.0,0.75
48855.6,48798.7,49191.8,47132.8,66660.0,0.13
50982.3,48899.0,51434.1,48890.6,82910.0,4.35
52311.0,50988.9,52384.9,49338.1,68140.0,2.61
54879.0,52352.4,54880.6,51941.3,114060.0,4.91
55851.9,54882.7,57328.7,53073.6,140960.0,1.77
57799.5,55851.2,58135.0,54351.8,129630.0,3.49
57265.1,57806.2,58052.3,55134.5,116960.0,-0.92
61195.3,57267.4,61795.8,56118.8,134640.0,6.86
59113.7,61192.7,61673.7,59113.7,80290.0,-3.40
55791.3,59117.4,60565.9,55088.8,117710.0,-5.62
56889.7,55619.5,56889.7,53342.6,128509.99999999999,1.97
58913.5,56892.9,58933.2,54253.2,118260.0,3.56
57656.0,58911.8,60088.0,57099.6,102620.0,-2.13
58088.0,57645.0,59448.3,56305.1,83980.0,0.75
58093.4,58084.1,59882.1,57863.0,67830.0,0.01
57383.8,58097.4,58583.8,55583.3,77470.0,-1.22
54158.3,57379.3,58379.9,53784.2,95530.0,-5.62
54452.5,54117.5,55813.8,52992.3,84840.0,0.54
52325.4,54309.1,57169.4,51725.4,137910.0,-3.91
51322.3,52330.0,53175.4,50441.3,143350.0,-1.92
55036.1,51317.4,55074.1,51302.0,100300.0,7.24
55862.9,55033.8,56531.1,54010.2,73870.0,1.50
55765.2,55856.9,56504.2,54711.3,58710.0,-0.17
57616.2,55764.7,58392.6,54951.1,107910.0,3.32
58771.3,57614.6,59366.9,57077.1,86210.0,2.00
58763.7,58771.4,59795.6,56991.6,98060.0,-0.01
58718.3,58763.2,59406.5,58040.7,69040.0,-0.08
58977.3,58718.2,60134.9,58466.5,72370.0,0.44
57059.9,58976.8,59770.5,56906.7,68740.0,-3.25
58199.9,57059.7,58464.8,56470.6,57210.0,2.00
58993.4,58202.3,59205.1,56842.7,54130.0,1.36
57996.3,59169.0,59487.0,57403.3,77150.0,-1.69
55948.7,57996.3,58627.7,55489.3,110690.0,-3.53
58077.4,55948.0,58136.7,55721.6,64780.0,3.80
58118.7,58076.8,58890.9,57686.0,59220.0,0.07
59748.4,58127.4,61229.0,57900.0,103720.0,2.80
59978.7,59772.4,60667.1,59250.3,58200.0,0.39
59863.8,59982.1,61259.9,59569.2,81880.0,-0.19
63540.9,59863.6,63659.0,59839.4,126560.0,6.14
62980.4,63544.2,64778.0,61366.3,130430.0,-0.88
63216.0,62978.6,63729.1,62067.5,76970.0,0.37
61379.7,63211.6,63518.5,60027.3,136850.0,-2.90
60041.9,61358.3,62509.1,59672.1,84080.0,-2.18
56207.1,60043.2,60362.1,51817.6,216810.0,-6.39
55646.1,56208.1,57517.0,54272.3,117510.0,-1.00
56483.2,55645.1,57054.9,53422.5,115490.0,1.50
53820.2,56479.5,56764.4,53657.6,100260.0,-4.71
51729.5,53821.3,55408.4,50590.9,168130.0,-3.88
51143.6,51707.1,52099.9,47659.4,214460.0,-1.13
50088.9,51140.8,51183.0,48775.2,82250.0,-2.06
48963.6,50088.2,50532.4,47098.5,59200.0,-2.25
54020.5,48963.5,54320.9,48815.9,129759.99999999999,10.33
55036.5,54011.1,55427.8,53345.0,84080.0,1.88
54841.4,55036.0,56419.9,53876.4,86960.0,-0.35
53560.8,54838.6,55173.7,52400.0,83900.0,-2.34
57720.3,53562.3,57925.6,53088.7,103740.0,7.77
57807.1,57719.1,58449.4,57029.5,63410.0,0.15
56603.8,57807.2,57868.4,56110.5,53610.0,-2.08
57169.8,56605.8,58925.1,56562.4,89240.0,1.00
53741.5,57170.6,57201.3,53741.5,132330.0,-6.00
57441.3,53872.5,57936.4,53872.5,119820.0,6.88
56405.4,57441.0,58364.9,55294.5,109020.0,-1.80
57337.2,56411.4,58639.3,55300.1,110010.0,1.65
58840.1,57330.3,59471.1,56972.2,101270.0,2.62
58238.3,58840.6,59227.0,56414.4,103590.0,-1.02
55848.9,58251.2,59523.9,53678.3,142610.0,-4.10
56695.7,55846.1,56871.1,54550.4,96470.0,1.52
49384.2,56694.5,57938.5,49187.0,160740.0,-12.90
49704.6,49398.2,51337.3,46331.1,236710.0,0.65
49839.8,49704.9,51459.2,48874.0,118840.0,0.27
46708.8,49839.1,50640.9,46650.2,131910.0,-6.28
46426.4,46729.3,49764.3,43920.8,180070.0,-0.60
43541.3,46424.2,46545.4,42201.5,274760.0,-6.21
42897.3,43538.5,45770.9,42293.9,154960.0,-1.48
36720.5,42898.3,43516.6,30261.7,607100.0,-14.40
40717.2,36706.8,42425.9,35010.4,269750.0,10.88
37297.4,40611.2,42108.3,33592.3,315500.0,-8.40
37448.3,37291.0,38776.0,35314.9,185830.0,0.40
34679.7,37446.8,38248.7,31192.4,325730.0,-7.39
38750.6,34720.3,39851.7,34474.6,244880.0,11.74
38378.3,38753.6,39740.8,36540.7,163010.0,-0.96
39249.2,38375.7,40750.0,37847.0,153800.0,2.27
38417.3,39249.0,40322.2,37190.8,122930.0,-2.12
35662.5,38543.2,38844.1,34772.4,199580.0,-7.17
34584.6,35664.5,37227.1,33664.2,160430.0,-3.02
35652.8,34589.3,36388.6,33441.0,104180.0,3.09
37298.6,35644.0,37480.7,34213.2,131700.0,4.62
36687.6,37294.3,37850.3,35742.7,113480.0,-1.64
37555.8,36687.7,38199.9,35981.1,96890.0,2.37
39187.3,37555.7,39462.3,37193.6,106440.0,4.34
36851.3,39191.4,39255.4,35659.9,127710.0,-5.96
35520.0,36841.2,37887.6,34832.0,101480.0,-3.61
35815.4,35518.7,36434.0,35265.3,62200.0,0.83
33578.0,35815.4,36754.6,33410.1,119500.0,-6.25
33382.9,33574.6,34047.8,31158.1,193540.0,-0.58
37332.2,33385.5,37517.6,32428.6,209820.0,11.83
36649.4,37375.2,38340.8,35824.0,154320.0,-1.83
37314.6,36654.3,37641.1,36003.3,109150.0,1.81
35467.5,37334.4,37437.3,34703.3,87730.0,-4.95
39022.9,35467.5,39321.6,34827.0,123320.0,10.02
40529.4,39024.1,40970.4,38769.9,157350.0,3.86
40156.1,40522.5,41318.0,39589.9,117550.0,-0.92
38336.0,40148.1,40494.4,38156.4,123520.0,-4.53
38052.0,38337.8,39529.9,37425.3,109580.0,-0.74
35749.4,38045.5,38166.0,35198.5,102840.0,-6.05
35513.4,35770.0,36357.3,34845.5,105460.0,-0.66
35595.8,35510.9,36097.9,33378.0,137480.0,0.23
31692.0,35597.9,35708.4,31284.1,256870.0,-10.97
32496.4,31682.7,33272.5,28901.8,309650.0,2.54
33674.3,32498.3,34784.3,31736.5,173340.0,3.62
34665.8,33678.1,35249.9,32356.7,119250.0,2.94
31594.0,34660.5,35490.9,31337.9,193430.0,-8.86
32243.4,31592.1,32643.0,30206.9,156670.0,2.06
34678.5,32247.1,34685.5,32041.7,148800.0,7.55
34475.9,34682.2,35231.2,33944.9,112000.0,-0.58
35834.7,34477.3,36590.3,34247.6,97270.0,3.94
35026.9,35832.6,36089.5,34126.6,107070.0,-2.25
33543.6,35030.7,35032.7,32839.2,27410.0,-4.23
33813.4,33542.2,33925.9,32734.6,78930.0,0.80
34742.8,33814.2,34909.8,33363.3,55690.0,2.75
35298.2,34742.8,35957.6,34740.1,56130.0,1.60
33687.8,35297.0,35300.5,33164.1,88360.0,-4.56
34225.6,33688.5,35062.0,33581.7,83630.0,1.60
33867.8,34228.7,35036.6,33801.3,72030.0,-1.05
32866.3,33859.4,33923.2,32146.9,108090.0,-2.96
33797.4,32866.3,34079.2,32367.0,67140.0,2.83
33510.6,33797.7,34221.0,33056.8,50940.0,-0.85
34227.7,33510.8,34580.6,33319.8,35720.0,2.14
33113.0,34228.3,34598.0,32662.8,63240.0,-3.26
32728.1,33106.1,33307.7,32259.5,60040.0,-1.16
32820.7,32727.8,33051.9,31611.2,69560.0,0.28
31840.5,32820.5,33157.0,31175.8,76950.0,-2.99
31394.0,31842.3,32239.8,31062.2,70480.0,-1.40
31518.6,31384.4,31914.8,31207.8,58060.0,0.40
31785.4,31517.9,32408.2,31220.6,57010.0,0.85
30837.2,31782.9,31887.0,30478.2,77480.0,-2.98
29793.8,30835.4,31040.8,29310.2,97460.0,-3.38
32131.4,29794.7,32794.6,29519.3,118340.0,7.85
32298.9,32131.7,32585.4,31729.4,64870.00000000001,0.52
33603.3,32297.9,33605.6,32041.1,66150.0,4.04
33824.8,33600.5,33955.0,33412.9,67140.0,0.66
35391.1,34392.5,35391.1,33881.3,65099.99999999999,4.63
37276.6,35392.3,40522.9,35236.7,177630.0,5.33
39452.0,37294.3,39455.9,36427.4,100240.0,5.84
40003.2,39450.4,40862.2,38883.8,148920.0,1.40
40001.4,40009.0,40630.7,39340.8,75300.0,-0.00
42203.4,40001.1,42264.4,38358.4,98450.0,5.50
41553.7,42201.4,42285.3,41066.4,44650.0,-1.54
39878.3,41510.0,42565.0,39556.5,80330.0,-4.03
39168.4,39869.8,40449.0,38692.5,74810.0,-1.78
38130.3,39167.4,39766.6,37688.2,260.0,-2.65
39736.9,38188.4,39956.5,37556.0,79220.0,4.21
40867.2,39734.4,41366.3,37365.4,130600.0,2.84
42795.4,40868.4,43253.4,39905.4,111930.0,4.72
44614.2,42784.7,44697.3,42611.0,112840.0,4.25
43792.8,44584.9,45284.1,43314.4,105250.0,-1.84
46284.3,43794.9,46460.7,42824.1,117080.0,5.69
45593.8,46281.8,46663.4,44681.2,80550.0,-1.49
45564.3,45593.2,46736.5,45367.9,75430.0,-0.06
44403.4,45562.3,46213.8,43814.7,81070.0,-2.55
47809.1,44404.0,47836.0,44242.4,75270.0,7.67
47081.5,47809.6,48090.9,46117.2,64290.00000000001,-1.52
46991.3,47082.6,47344.1,45564.1,58110.0,-0.19
45996.3,46991.6,48002.4,45672.1,2410.0,-2.12
44691.6,45907.5,47140.6,44441.3,84140.0,-2.84
44723.8,44691.1,46004.9,44230.0,22360.0,0.07
46755.9,44725.9,47012.3,43986.7,77920.0,4.54
49324.0,46756.7,49343.3,46646.8,83190.0,5.49
48875.8,49330.0,49719.1,48293.5,18200.0,-0.91
49254.5,48870.4,49480.3,48151.0,49320.0,0.77
49539.7,49255.4,50498.8,49038.6,75370.0,0.58
47714.7,49532.5,49847.4,47623.6,74260.0,-3.68
48994.5,47707.4,49230.2,47163.3,63540.0,2.68
46831.6,48994.4,49347.8,46360.4,73790.0,-4.41
49064.3,46830.2,49142.0,46371.5,62470.0,4.77
48897.1,49062.8,49289.4,48428.5,36730.0,-0.34
48777.4,48899.7,49621.7,47870.1,47620.0,-0.24
46992.7,48777.1,48886.0,46876.9,61680.0,-3.66
47130.4,46989.1,48217.0,46709.3,71480.0,0.29
48819.4,47129.2,49121.0,46533.1,74380.0,3.58
49274.3,48817.8,50355.3,48612.9,80210.0,0.93
49999.0,49269.5,51008.8,48377.3,88080.0,1.47
49918.4,49999.3,50534.6,49461.4,48140.0,-0.16
51768.6,49918.7,51878.2,49492.4,57300.0,3.71
52672.1,51769.4,52726.2,51002.8,69460.0,1.75
46779.6,52674.2,52885.3,43072.4,187560.0,-11.19
46061.4,46774.1,47316.9,44493.7,100480.0,-1.54
46385.6,46057.6,47305.7,45609.0,73630.0,0.70
44842.8,46385.9,47021.6,44283.6,75620.0,-3.33
45161.9,44844.9,45975.6,44766.6,41580.0,0.71
46062.3,45162.6,46386.4,44755.2,44520.0,1.99
44949.5,46060.8,46807.7,43463.2,96150.0,-2.42
47077.5,44950.2,47247.6,44718.7,65330.0,4.73
48130.6,47070.8,48436.5,46743.9,63400.0,2.24
47748.0,48132.3,48480.6,47040.3,60910.0,-0.80
47282.8,47748.2,48155.9,46788.8,50160.0,-0.97
48306.7,47283.9,48761.0,47070.5,43640.0,2.17
47238.7,48299.9,48341.9,46866.6,41980.0,-2.21
42870.6,47240.8,47323.9,42547.1,77960.0,-9.25
40651.3,43012.3,43619.3,39646.8,142550.0,-5.18
43551.6,40660.8,43976.7,40585.7,93980.0,7.13
44869.2,43550.7,44949.8,43090.1,74540.0,3.03
42819.9,44867.4,45112.0,40908.5,128880.0,-4.57
42686.8,42818.7,42959.3,41714.5,46350.0,-0.31
43203.4,42685.8,43907.3,40786.6,69910.0,1.21
42172.6,43200.9,44293.2,42143.9,54120.0,-2.39
41022.3,42169.9,42758.8,40906.4,60010.0,-2.73
41536.8,41023.1,42571.2,40815.0,48210.0,1.25
43823.3,41534.5,44101.2,41416.7,64319.99999999999,5.50
48146.0,43824.4,48435.2,43292.9,94660.0,9.86
47666.9,48147.2,48306.9,47451.7,39820.0,-1.00
48200.1,47665.4,49165.2,47123.0,42410.0,1.12
49227.3,48200.4,49481.7,46958.6,66920.0,2.13
51469.3,49229.5,51872.4,49060.1,76630.0,4.55
55323.2,51470.0,55676.1,50439.5,116260.0,7.49
53783.9,55325.2,55325.6,53476.4,75680.0,-2.78
53914.7,53785.5,55977.9,53659.3,64050.0,0.24
54942.5,53924.1,55430.8,53711.7,64650.00000000001,1.91
54687.7,54942.5,56432.2,54100.8,104430.0,-0.46
57477.3,54686.9,57814.1,54457.8,73840.0,5.10
56015.9,57480.6,57635.7,54155.4,74850.0,-2.54
57380.1,56014.5,57697.4,54314.4,73620.0,2.44
57345.8,57370.4,58506.5,56866.8,59840.0,-0.06
61672.5,57348.2,62892.8,56874.8,121480.0,7.54
60861.1,61669.2,62329.2,60161.9,49930.0,-1.32
